date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default,lat,long
15/09/2016,Beans (red) - Retail,KG,pulses and nuts,101.25,SSP,South Sudan,,2747,Bentiu,1385,78,15,5,5,1385_78_15_5,,9.25436,29.79739
15/10/2016,Beans (red) - Retail,KG,pulses and nuts,79.75,SSP,South Sudan,,2747,Bentiu,1385,78,15,5,5,1385_78_15_5,,9.25436,29.79739
15/11/2016,Beans (red) - Retail,KG,pulses and nuts,74.25,SSP,South Sudan,,2747,Bentiu,1385,78,15,5,5,1385_78_15_5,,9.25436,29.79739
15/12/2016,Beans (red) - Retail,KG,pulses and nuts,108.75,SSP,South Sudan,,2747,Bentiu,1385,78,15,5,5,1385_78_15_5,,9.25436,29.79739
15/01/2017,Beans (red) - Retail,KG,pulses and nuts,123,SSP,South Sudan,,2747,Bentiu,1385,78,15,5,5,1385_78_15_5,,9.25436,29.79739
15/02/2017,Beans (red) - Retail,KG,pulses and nuts,106,SSP,South Sudan,,2747,Bentiu,1385,78,15,5,5,1385_78_15_5,,9.25436,29.79739
15/03/2017,Beans (red) - Retail,KG,pulses and nuts,100,SSP,South Sudan,,2747,Bentiu,1385,78,15,5,5,1385_78_15_5,,9.25436,29.79739
15/04/2017,Beans (red) - Retail,KG,pulses and nuts,103,SSP,South Sudan,,2747,Bentiu,1385,78,15,5,5,1385_78_15_5,,9.25436,29.79739
15/05/2017,Beans (red) - Retail,KG,pulses and nuts,151,SSP,South Sudan,,2747,Bentiu,1385,78,15,5,5,1385_78_15_5,,9.25436,29.79739
15/06/2017,Beans (red) - Retail,KG,pulses and nuts,371,SSP,South Sudan,,2747,Bentiu,1385,78,15,5,5,1385_78_15_5,,9.25436,29.79739
15/12/2017,Beans (red) - Retail,KG,pulses and nuts,135,SSP,South Sudan,,2747,Bentiu,1385,78,15,5,5,1385_78_15_5,,9.25436,29.79739
15/01/2018,Beans (red) - Retail,KG,pulses and nuts,145,SSP,South Sudan,,2747,Bentiu,1385,78,15,5,5,1385_78_15_5,,9.25436,29.79739
15/04/2013,Oil (vegetable) - Retail,L,oil and fats,14.2,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/05/2013,Oil (vegetable) - Retail,L,oil and fats,14.2,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/06/2013,Oil (vegetable) - Retail,L,oil and fats,16,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/07/2013,Oil (vegetable) - Retail,L,oil and fats,8,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/08/2013,Oil (vegetable) - Retail,L,oil and fats,14.2,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/09/2013,Oil (vegetable) - Retail,L,oil and fats,12.8,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/10/2013,Oil (vegetable) - Retail,L,oil and fats,11,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/11/2013,Oil (vegetable) - Retail,L,oil and fats,10,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/12/2013,Oil (vegetable) - Retail,L,oil and fats,10,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/08/2014,Oil (vegetable) - Retail,L,oil and fats,18.75,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/09/2014,Oil (vegetable) - Retail,L,oil and fats,19,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/10/2014,Oil (vegetable) - Retail,L,oil and fats,20,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/11/2014,Oil (vegetable) - Retail,L,oil and fats,26.6667,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/12/2014,Oil (vegetable) - Retail,L,oil and fats,14,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/01/2015,Oil (vegetable) - Retail,L,oil and fats,17,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/02/2015,Oil (vegetable) - Retail,L,oil and fats,24,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/03/2015,Oil (vegetable) - Retail,L,oil and fats,23.7,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/04/2015,Oil (vegetable) - Retail,L,oil and fats,14,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/05/2015,Oil (vegetable) - Retail,L,oil and fats,16.3,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/06/2015,Oil (vegetable) - Retail,L,oil and fats,33.8,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/07/2015,Oil (vegetable) - Retail,L,oil and fats,26.7,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/08/2015,Oil (vegetable) - Retail,L,oil and fats,25,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/09/2015,Oil (vegetable) - Retail,L,oil and fats,38.8,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/10/2015,Oil (vegetable) - Retail,L,oil and fats,25.8,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/11/2015,Oil (vegetable) - Retail,L,oil and fats,27.5,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/12/2015,Oil (vegetable) - Retail,L,oil and fats,30,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/01/2016,Oil (vegetable) - Retail,L,oil and fats,20,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/02/2016,Oil (vegetable) - Retail,L,oil and fats,80,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/03/2016,Oil (vegetable) - Retail,L,oil and fats,57.5,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/04/2016,Oil (vegetable) - Retail,L,oil and fats,46.25,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/05/2016,Oil (vegetable) - Retail,L,oil and fats,80,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/06/2016,Oil (vegetable) - Retail,L,oil and fats,73.75,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/07/2016,Oil (vegetable) - Retail,L,oil and fats,97.5,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/08/2016,Oil (vegetable) - Retail,L,oil and fats,112.5,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/09/2016,Oil (vegetable) - Retail,L,oil and fats,132.75,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/10/2016,Oil (vegetable) - Retail,L,oil and fats,95,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/11/2016,Oil (vegetable) - Retail,L,oil and fats,155.5,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/12/2016,Oil (vegetable) - Retail,L,oil and fats,157,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/01/2017,Oil (vegetable) - Retail,L,oil and fats,300,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/02/2017,Oil (vegetable) - Retail,L,oil and fats,280,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/03/2017,Oil (vegetable) - Retail,L,oil and fats,280,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/06/2017,Oil (vegetable) - Retail,L,oil and fats,450,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/12/2017,Oil (vegetable) - Retail,L,oil and fats,444,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/01/2018,Oil (vegetable) - Retail,L,oil and fats,467,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/04/2018,Oil (vegetable) - Retail,L,oil and fats,750,SSP,South Sudan,,2747,Bentiu,1385,96,15,15,6,1385_96_15_15,,9.25436,29.79739
15/07/2010,Groundnuts (shelled) - Retail,KG,pulses and nuts,5,SSP,South Sudan,,2747,Bentiu,1385,119,15,5,5,1385_119_15_5,,9.25436,29.79739
15/08/2010,Groundnuts (shelled) - Retail,KG,pulses and nuts,5,SSP,South Sudan,,2747,Bentiu,1385,119,15,5,5,1385_119_15_5,,9.25436,29.79739
15/09/2010,Groundnuts (shelled) - Retail,KG,pulses and nuts,5,SSP,South Sudan,,2747,Bentiu,1385,119,15,5,5,1385_119_15_5,,9.25436,29.79739
15/10/2010,Groundnuts (shelled) - Retail,KG,pulses and nuts,5,SSP,South Sudan,,2747,Bentiu,1385,119,15,5,5,1385_119_15_5,,9.25436,29.79739
15/11/2010,Groundnuts (shelled) - Retail,KG,pulses and nuts,5,SSP,South Sudan,,2747,Bentiu,1385,119,15,5,5,1385_119_15_5,,9.25436,29.79739
15/02/2011,Groundnuts (shelled) - Retail,KG,pulses and nuts,5,SSP,South Sudan,,2747,Bentiu,1385,119,15,5,5,1385_119_15_5,,9.25436,29.79739
15/03/2011,Groundnuts (shelled) - Retail,KG,pulses and nuts,3.8333,SSP,South Sudan,,2747,Bentiu,1385,119,15,5,5,1385_119_15_5,,9.25436,29.79739
15/04/2011,Groundnuts (shelled) - Retail,KG,pulses and nuts,4,SSP,South Sudan,,2747,Bentiu,1385,119,15,5,5,1385_119_15_5,,9.25436,29.79739
15/05/2011,Groundnuts (shelled) - Retail,KG,pulses and nuts,4.5,SSP,South Sudan,,2747,Bentiu,1385,119,15,5,5,1385_119_15_5,,9.25436,29.79739
15/02/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,5,SSP,South Sudan,,2747,Bentiu,1385,119,15,5,5,1385_119_15_5,,9.25436,29.79739
15/03/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,6.25,SSP,South Sudan,,2747,Bentiu,1385,119,15,5,5,1385_119_15_5,,9.25436,29.79739
15/04/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,7.5,SSP,South Sudan,,2747,Bentiu,1385,119,15,5,5,1385_119_15_5,,9.25436,29.79739
15/05/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2747,Bentiu,1385,119,15,5,5,1385_119_15_5,,9.25436,29.79739
15/10/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,13.33,SSP,South Sudan,,2747,Bentiu,1385,119,15,5,5,1385_119_15_5,,9.25436,29.79739
15/11/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,12.5,SSP,South Sudan,,2747,Bentiu,1385,119,15,5,5,1385_119_15_5,,9.25436,29.79739
15/04/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,15,SSP,South Sudan,,2747,Bentiu,1385,119,15,5,5,1385_119_15_5,,9.25436,29.79739
15/05/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,15,SSP,South Sudan,,2747,Bentiu,1385,119,15,5,5,1385_119_15_5,,9.25436,29.79739
15/06/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,15.7,SSP,South Sudan,,2747,Bentiu,1385,119,15,5,5,1385_119_15_5,,9.25436,29.79739
15/07/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,14,SSP,South Sudan,,2747,Bentiu,1385,119,15,5,5,1385_119_15_5,,9.25436,29.79739
15/08/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,16,SSP,South Sudan,,2747,Bentiu,1385,119,15,5,5,1385_119_15_5,,9.25436,29.79739
15/09/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,15,SSP,South Sudan,,2747,Bentiu,1385,119,15,5,5,1385_119_15_5,,9.25436,29.79739
